Index,Result
Mon Apr 01 2019 19:00:00 GMT+0100 (British Summer Time),11
Mon Apr 01 2019 20:00:00 GMT+0100 (British Summer Time),8
Mon Apr 01 2019 21:00:00 GMT+0100 (British Summer Time),7
Mon Apr 01 2019 22:00:00 GMT+0100 (British Summer Time),35
Mon Apr 01 2019 23:00:00 GMT+0100 (British Summer Time),56
Tue Apr 02 2019 00:00:00 GMT+0100 (British Summer Time),36
Tue Apr 02 2019 01:00:00 GMT+0100 (British Summer Time),13
Tue Apr 02 2019 02:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 03:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 04:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 05:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 06:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 07:00:00 GMT+0100 (British Summer Time),1
Tue Apr 02 2019 08:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 09:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 10:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 11:00:00 GMT+0100 (British Summer Time),1
Tue Apr 02 2019 12:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 13:00:00 GMT+0100 (British Summer Time),0
Tue Apr 02 2019 14:00:00 GMT+0100 (British Summer Time),7
Tue Apr 02 2019 15:00:00 GMT+0100 (British Summer Time),81
Tue Apr 02 2019 16:00:00 GMT+0100 (British Summer Time),111
Tue Apr 02 2019 17:00:00 GMT+0100 (British Summer Time),13
Tue Apr 02 2019 18:00:00 GMT+0100 (British Summer Time),10
Tue Apr 02 2019 19:00:00 GMT+0100 (British Summer Time),12
Tue Apr 02 2019 20:00:00 GMT+0100 (British Summer Time),17
Tue Apr 02 2019 21:00:00 GMT+0100 (British Summer Time),12
Tue Apr 02 2019 22:00:00 GMT+0100 (British Summer Time),40
Tue Apr 02 2019 23:00:00 GMT+0100 (British Summer Time),53
Wed Apr 03 2019 00:00:00 GMT+0100 (British Summer Time),24
Wed Apr 03 2019 01:00:00 GMT+0100 (British Summer Time),5
Wed Apr 03 2019 02:00:00 GMT+0100 (British Summer Time),1
Wed Apr 03 2019 03:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 04:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 05:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 06:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 07:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 08:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 09:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 10:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 11:00:00 GMT+0100 (British Summer Time),1
Wed Apr 03 2019 12:00:00 GMT+0100 (British Summer Time),1
Wed Apr 03 2019 13:00:00 GMT+0100 (British Summer Time),0
Wed Apr 03 2019 14:00:00 GMT+0100 (British Summer Time),9
Wed Apr 03 2019 15:00:00 GMT+0100 (British Summer Time),83
Wed Apr 03 2019 16:00:00 GMT+0100 (British Summer Time),96
Wed Apr 03 2019 17:00:00 GMT+0100 (British Summer Time),7
Wed Apr 03 2019 18:00:00 GMT+0100 (British Summer Time),15
Wed Apr 03 2019 19:00:00 GMT+0100 (British Summer Time),11
Wed Apr 03 2019 20:00:00 GMT+0100 (British Summer Time),16
Wed Apr 03 2019 21:00:00 GMT+0100 (British Summer Time),34
Wed Apr 03 2019 22:00:00 GMT+0100 (British Summer Time),42
Wed Apr 03 2019 23:00:00 GMT+0100 (British Summer Time),31
Thu Apr 04 2019 00:00:00 GMT+0100 (British Summer Time),19
Thu Apr 04 2019 01:00:00 GMT+0100 (British Summer Time),7
Thu Apr 04 2019 02:00:00 GMT+0100 (British Summer Time),1
Thu Apr 04 2019 03:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 04:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 05:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 06:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 07:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 08:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 09:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 10:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 11:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 12:00:00 GMT+0100 (British Summer Time),1
Thu Apr 04 2019 13:00:00 GMT+0100 (British Summer Time),0
Thu Apr 04 2019 14:00:00 GMT+0100 (British Summer Time),4
Thu Apr 04 2019 15:00:00 GMT+0100 (British Summer Time),73
Thu Apr 04 2019 16:00:00 GMT+0100 (British Summer Time),99
Thu Apr 04 2019 17:00:00 GMT+0100 (British Summer Time),16
Thu Apr 04 2019 18:00:00 GMT+0100 (British Summer Time),10
Thu Apr 04 2019 19:00:00 GMT+0100 (British Summer Time),8
Thu Apr 04 2019 20:00:00 GMT+0100 (British Summer Time),14
Thu Apr 04 2019 21:00:00 GMT+0100 (British Summer Time),11
Thu Apr 04 2019 22:00:00 GMT+0100 (British Summer Time),44
Thu Apr 04 2019 23:00:00 GMT+0100 (British Summer Time),48
Fri Apr 05 2019 00:00:00 GMT+0100 (British Summer Time),27
Fri Apr 05 2019 01:00:00 GMT+0100 (British Summer Time),10
Fri Apr 05 2019 02:00:00 GMT+0100 (British Summer Time),1
Fri Apr 05 2019 03:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 04:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 05:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 06:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 07:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 08:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 09:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 10:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 11:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 12:00:00 GMT+0100 (British Summer Time),1
Fri Apr 05 2019 13:00:00 GMT+0100 (British Summer Time),0
Fri Apr 05 2019 14:00:00 GMT+0100 (British Summer Time),3
Fri Apr 05 2019 15:00:00 GMT+0100 (British Summer Time),78
Fri Apr 05 2019 16:00:00 GMT+0100 (British Summer Time),87
Fri Apr 05 2019 17:00:00 GMT+0100 (British Summer Time),10
Fri Apr 05 2019 18:00:00 GMT+0100 (British Summer Time),13
Fri Apr 05 2019 19:00:00 GMT+0100 (British Summer Time),13
Fri Apr 05 2019 20:00:00 GMT+0100 (British Summer Time),10
Fri Apr 05 2019 21:00:00 GMT+0100 (British Summer Time),7
Fri Apr 05 2019 22:00:00 GMT+0100 (British Summer Time),45
Fri Apr 05 2019 23:00:00 GMT+0100 (British Summer Time),50
Sat Apr 06 2019 00:00:00 GMT+0100 (British Summer Time),11
Sat Apr 06 2019 01:00:00 GMT+0100 (British Summer Time),12
Sat Apr 06 2019 02:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 03:00:00 GMT+0100 (British Summer Time),1
Sat Apr 06 2019 04:00:00 GMT+0100 (British Summer Time),3
Sat Apr 06 2019 05:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 06:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 07:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 08:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 09:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 10:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 11:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 12:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 13:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 14:00:00 GMT+0100 (British Summer Time),2
Sat Apr 06 2019 15:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 16:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 17:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 18:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 19:00:00 GMT+0100 (British Summer Time),5
Sat Apr 06 2019 20:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 21:00:00 GMT+0100 (British Summer Time),-4
Sat Apr 06 2019 22:00:00 GMT+0100 (British Summer Time),0
Sat Apr 06 2019 23:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 00:00:00 GMT+0100 (British Summer Time),1
Sun Apr 07 2019 01:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 02:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 03:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 04:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 05:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 06:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 07:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 08:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 09:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 10:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 11:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 12:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 13:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 14:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 15:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 16:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 17:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 18:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 19:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 20:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 21:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 22:00:00 GMT+0100 (British Summer Time),0
Sun Apr 07 2019 23:00:00 GMT+0100 (British Summer Time),2
Sat Apr 13 2019 00:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 01:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 02:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 03:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 04:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 05:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 06:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 07:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 08:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 09:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 10:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 11:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 12:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 13:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 14:00:00 GMT+0100 (British Summer Time),2
Sat Apr 13 2019 15:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 16:00:00 GMT+0100 (British Summer Time),2
Sat Apr 13 2019 17:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 18:00:00 GMT+0100 (British Summer Time),2
Sat Apr 13 2019 19:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 20:00:00 GMT+0100 (British Summer Time),2
Sat Apr 13 2019 21:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 22:00:00 GMT+0100 (British Summer Time),0
Sat Apr 13 2019 23:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 00:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 01:00:00 GMT+0100 (British Summer Time),1
Sun Apr 14 2019 02:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 03:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 04:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 05:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 06:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 07:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 08:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 09:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 10:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 11:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 12:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 13:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 14:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 15:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 16:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 17:00:00 GMT+0100 (British Summer Time),0
Sun Apr 14 2019 18:00:00 GMT+0100 (British Summer Time),2
Sun Apr 14 2019 19:00:00 GMT+0100 (British Summer Time),1
Sun Apr 14 2019 20:00:00 GMT+0100 (British Summer Time),2
Sun Apr 14 2019 21:00:00 GMT+0100 (British Summer Time),2
Sun Apr 14 2019 22:00:00 GMT+0100 (British Summer Time),2
Sun Apr 14 2019 23:00:00 GMT+0100 (British Summer Time),1
Mon Apr 15 2019 00:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 01:00:00 GMT+0100 (British Summer Time),1
Mon Apr 15 2019 02:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 03:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 04:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 05:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 06:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 07:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 08:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 09:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 10:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 11:00:00 GMT+0100 (British Summer Time),1
Mon Apr 15 2019 12:00:00 GMT+0100 (British Summer Time),0
Mon Apr 15 2019 13:00:00 GMT+0100 (British Summer Time),1
Mon Apr 15 2019 14:00:00 GMT+0100 (British Summer Time),9
Mon Apr 15 2019 15:00:00 GMT+0100 (British Summer Time),99
Mon Apr 15 2019 16:00:00 GMT+0100 (British Summer Time),65
Mon Apr 15 2019 17:00:00 GMT+0100 (British Summer Time),12
Mon Apr 15 2019 18:00:00 GMT+0100 (British Summer Time),9
Mon Apr 15 2019 19:00:00 GMT+0100 (British Summer Time),9
Mon Apr 15 2019 20:00:00 GMT+0100 (British Summer Time),6
Mon Apr 15 2019 21:00:00 GMT+0100 (British Summer Time),9
Mon Apr 15 2019 22:00:00 GMT+0100 (British Summer Time),-4
Mon Apr 15 2019 23:00:00 GMT+0100 (British Summer Time),25
Tue Apr 16 2019 00:00:00 GMT+0100 (British Summer Time),39
Tue Apr 16 2019 01:00:00 GMT+0100 (British Summer Time),21
Tue Apr 16 2019 02:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 03:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 04:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 05:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 06:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 07:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 08:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 09:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 10:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 11:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 12:00:00 GMT+0100 (British Summer Time),1
Tue Apr 16 2019 13:00:00 GMT+0100 (British Summer Time),0
Tue Apr 16 2019 14:00:00 GMT+0100 (British Summer Time),12
Tue Apr 16 2019 15:00:00 GMT+0100 (British Summer Time),90
Tue Apr 16 2019 16:00:00 GMT+0100 (British Summer Time),80
Tue Apr 16 2019 17:00:00 GMT+0100 (British Summer Time),13
Tue Apr 16 2019 18:00:00 GMT+0100 (British Summer Time),16
Tue Apr 16 2019 19:00:00 GMT+0100 (British Summer Time),7
Tue Apr 16 2019 20:00:00 GMT+0100 (British Summer Time),12
Tue Apr 16 2019 21:00:00 GMT+0100 (British Summer Time),9
Tue Apr 16 2019 22:00:00 GMT+0100 (British Summer Time),29
Tue Apr 16 2019 23:00:00 GMT+0100 (British Summer Time),70
Wed Apr 17 2019 00:00:00 GMT+0100 (British Summer Time),32
Wed Apr 17 2019 01:00:00 GMT+0100 (British Summer Time),20
Wed Apr 17 2019 02:00:00 GMT+0100 (British Summer Time),2
Wed Apr 17 2019 03:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 04:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 05:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 06:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 07:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 08:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 09:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 10:00:00 GMT+0100 (British Summer Time),0
Wed Apr 17 2019 11:00:00 GMT+0100 (British Summer Time),1
Wed Apr 17 2019 12:00:00 GMT+0100 (British Summer Time),1
Wed Apr 17 2019 13:00:00 GMT+0100 (British Summer Time),1
Wed Apr 17 2019 14:00:00 GMT+0100 (British Summer Time),12
Wed Apr 17 2019 15:00:00 GMT+0100 (British Summer Time),92
Wed Apr 17 2019 16:00:00 GMT+0100 (British Summer Time),96
Wed Apr 17 2019 17:00:00 GMT+0100 (British Summer Time),5
Wed Apr 17 2019 18:00:00 GMT+0100 (British Summer Time),2
Wed Apr 17 2019 19:00:00 GMT+0100 (British Summer Time),3
Wed Apr 17 2019 20:00:00 GMT+0100 (British Summer Time),14
Wed Apr 17 2019 21:00:00 GMT+0100 (British Summer Time),6
Wed Apr 17 2019 22:00:00 GMT+0100 (British Summer Time),45
Wed Apr 17 2019 23:00:00 GMT+0100 (British Summer Time),55
Thu Apr 18 2019 00:00:00 GMT+0100 (British Summer Time),24
Thu Apr 18 2019 01:00:00 GMT+0100 (British Summer Time),17
Thu Apr 18 2019 02:00:00 GMT+0100 (British Summer Time),2
Thu Apr 18 2019 03:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 04:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 05:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 06:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 07:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 08:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 09:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 10:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 11:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 12:00:00 GMT+0100 (British Summer Time),0
Thu Apr 18 2019 13:00:00 GMT+0100 (British Summer Time),1
Thu Apr 18 2019 14:00:00 GMT+0100 (British Summer Time),7
Thu Apr 18 2019 15:00:00 GMT+0100 (British Summer Time),86
Thu Apr 18 2019 16:00:00 GMT+0100 (British Summer Time),89
Thu Apr 18 2019 17:00:00 GMT+0100 (British Summer Time),14
Thu Apr 18 2019 18:00:00 GMT+0100 (British Summer Time),12
Thu Apr 18 2019 19:00:00 GMT+0100 (British Summer Time),5
Thu Apr 18 2019 20:00:00 GMT+0100 (British Summer Time),9
Thu Apr 18 2019 21:00:00 GMT+0100 (British Summer Time),10
Thu Apr 18 2019 22:00:00 GMT+0100 (British Summer Time),36
Thu Apr 18 2019 23:00:00 GMT+0100 (British Summer Time),64
Fri Apr 19 2019 00:00:00 GMT+0100 (British Summer Time),41
Fri Apr 19 2019 01:00:00 GMT+0100 (British Summer Time),16
Fri Apr 19 2019 02:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 03:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 04:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 05:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 06:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 07:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 08:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 09:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 10:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 11:00:00 GMT+0100 (British Summer Time),1
Fri Apr 19 2019 12:00:00 GMT+0100 (British Summer Time),0
Fri Apr 19 2019 13:00:00 GMT+0100 (British Summer Time),1
Fri Apr 19 2019 14:00:00 GMT+0100 (British Summer Time),8
Fri Apr 19 2019 15:00:00 GMT+0100 (British Summer Time),91
Fri Apr 19 2019 16:00:00 GMT+0100 (British Summer Time),90
Fri Apr 19 2019 17:00:00 GMT+0100 (British Summer Time),8
Fri Apr 19 2019 18:00:00 GMT+0100 (British Summer Time),8
Fri Apr 19 2019 19:00:00 GMT+0100 (British Summer Time),16
Fri Apr 19 2019 20:00:00 GMT+0100 (British Summer Time),17
Fri Apr 19 2019 21:00:00 GMT+0100 (British Summer Time),11
Fri Apr 19 2019 22:00:00 GMT+0100 (British Summer Time),19
Fri Apr 19 2019 23:00:00 GMT+0100 (British Summer Time),62
Sat Apr 20 2019 00:00:00 GMT+0100 (British Summer Time),20
Sat Apr 20 2019 01:00:00 GMT+0100 (British Summer Time),20
Sat Apr 20 2019 02:00:00 GMT+0100 (British Summer Time),1
Sat Apr 20 2019 03:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 04:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 05:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 06:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 07:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 08:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 09:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 10:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 11:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 12:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 13:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 14:00:00 GMT+0100 (British Summer Time),2
Sat Apr 20 2019 15:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 16:00:00 GMT+0100 (British Summer Time),2
Sat Apr 20 2019 17:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 18:00:00 GMT+0100 (British Summer Time),1
Sat Apr 20 2019 19:00:00 GMT+0100 (British Summer Time),4
Sat Apr 20 2019 20:00:00 GMT+0100 (British Summer Time),2
Sat Apr 20 2019 21:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 22:00:00 GMT+0100 (British Summer Time),0
Sat Apr 20 2019 23:00:00 GMT+0100 (British Summer Time),1
Sun Apr 21 2019 00:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 01:00:00 GMT+0100 (British Summer Time),2
Sun Apr 21 2019 02:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 03:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 04:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 05:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 06:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 07:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 08:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 09:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 10:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 11:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 12:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 13:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 14:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 15:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 16:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 17:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 18:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 19:00:00 GMT+0100 (British Summer Time),1
Sun Apr 21 2019 20:00:00 GMT+0100 (British Summer Time),0
Sun Apr 21 2019 21:00:00 GMT+0100 (British Summer Time),1
Sun Apr 21 2019 22:00:00 GMT+0100 (British Summer Time),1
Sun Apr 21 2019 23:00:00 GMT+0100 (British Summer Time),2
Mon Apr 22 2019 00:00:00 GMT+0100 (British Summer Time),1
Mon Apr 22 2019 01:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 02:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 03:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 04:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 05:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 06:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 07:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 08:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 09:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 10:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 11:00:00 GMT+0100 (British Summer Time),1
Mon Apr 22 2019 12:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 13:00:00 GMT+0100 (British Summer Time),0
Mon Apr 22 2019 14:00:00 GMT+0100 (British Summer Time),8
Mon Apr 22 2019 15:00:00 GMT+0100 (British Summer Time),90
Mon Apr 22 2019 16:00:00 GMT+0100 (British Summer Time),94
Mon Apr 22 2019 17:00:00 GMT+0100 (British Summer Time),20
Mon Apr 22 2019 18:00:00 GMT+0100 (British Summer Time),7
Mon Apr 22 2019 19:00:00 GMT+0100 (British Summer Time),17
Mon Apr 22 2019 20:00:00 GMT+0100 (British Summer Time),5
Mon Apr 22 2019 21:00:00 GMT+0100 (British Summer Time),10
Mon Apr 22 2019 22:00:00 GMT+0100 (British Summer Time),34
Mon Apr 22 2019 23:00:00 GMT+0100 (British Summer Time),64
Tue Apr 23 2019 00:00:00 GMT+0100 (British Summer Time),41
Tue Apr 23 2019 01:00:00 GMT+0100 (British Summer Time),19
Tue Apr 23 2019 02:00:00 GMT+0100 (British Summer Time),1
Tue Apr 23 2019 03:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 04:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 05:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 06:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 07:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 08:00:00 GMT+0100 (British Summer Time),0
Tue Apr 23 2019 09:00:00 GMT+0100 (British Summer Time),0
